1565767553.6220827,0.01
1565767553.789631,0.01
1565767553.960562,0.00
1565767554.1366515,0.01
1565767554.3237956,-0.00
1565767554.4910166,0.01
1565767554.6653774,0.01
1565767554.8545222,0.00
1565767555.0339143,0.01
1565767555.192659,-0.00
1565767555.3763275,0.01
1565767555.555285,0.01
1565767555.7422094,0.01
1565767555.9265509,0.01
1565767556.1141613,0.01
1565767556.2756736,0.01
1565767556.4531915,0.00
1565767556.6278934,0.01
1565767556.784926,0.01
1565767556.984533,0.01
1565767557.1522715,0.02
1565767557.3601706,0.00
1565767557.5540214,0.00
1565767557.7422915,0.01
1565767557.9240816,0.00
1565767558.1027842,0.00
1565767558.2917118,-0.00
1565767558.4754379,0.01
1565767558.6490521,0.01
1565767558.8537476,0.00
1565767559.0309143,0.00
1565767559.1990254,0.01
1565767559.3930857,0.00
1565767559.559766,-0.00
1565767559.7130435,0.01
1565767559.8923109,0.00
1565767560.0697222,0.01
1565767560.2602468,-0.00
1565767560.4328072,0.01
1565767560.599769,0.01
1565767560.7738223,-0.00
1565767560.9444396,0.01
1565767561.1075346,0.01
1565767561.2663028,0.01
1565767561.435573,0.01
1565767561.5923662,0.00
1565767561.7936387,0.00
1565767561.9793255,0.00
1565767562.1541052,0.01
1565767562.3221474,0.01
1565767562.5025396,0.00
1565767562.6822054,0.01
1565767562.8530908,0.00
1565767563.039166,0.01
1565767563.2309856,0.01
1565767563.403817,0.01
1565767563.5729308,0.01
1565767563.7421634,0.01
1565767563.9227,-0.00
1565767564.0854645,-0.00
1565767564.2554758,0.00
1565767564.4232798,0.00
1565767564.622801,0.01
1565767564.7932,0.00
1565767564.961079,0.01
1565767565.141813,0.01
1565767565.31192,0.00
1565767565.4799094,0.00
1565767565.6546252,-0.00
1565767565.8240936,-0.01
1565767565.9924707,0.00
1565767566.1940248,0.01
1565767566.3695211,-0.00
1565767566.5433908,0.01
1565767566.7035027,-0.00
1565767566.8736856,0.00
1565767567.042524,0.00
1565767567.2101297,0.01
1565767567.3736985,0.00
1565767567.5649,0.00
1565767567.7352962,0.01
1565767567.9216106,0.01
1565767568.1011717,0.01
1565767568.271519,0.01
1565767568.4567266,0.00
1565767568.6154869,0.01
1565767568.770122,0.00
1565767568.9738123,0.00
1565767569.1427743,0.01
1565767569.3048086,0.01
1565767569.4638426,0.01
1565767569.6401467,0.00
1565767569.7907126,-0.01
1565767569.9592867,0.01
1565767570.1277757,-0.00
1565767570.280165,0.01
1565767570.464059,0.00
1565767570.6435568,-0.00
1565767570.8011842,-0.00
1565767570.9651976,0.00
1565767571.1242323,0.01
1565767571.2839675,0.01
1565767571.4516106,0.01
1565767571.6281223,0.01
1565767571.8052332,-0.00
1565767571.9824314,0.01
1565767572.1451159,0.01
1565767572.3132124,0.01
1565767572.472314,0.00
1565767572.6409624,0.00
1565767572.8038006,-0.00
1565767572.9735487,0.01
1565767573.1816368,0.00
1565767573.3464777,0.00
1565767573.5143456,0.01
1565767573.6982896,-0.00
1565767573.8822832,0.01
1565767574.0570989,0.01
1565767574.2472029,0.00
1565767574.4241188,0.00
1565767574.5835814,0.01
1565767574.7650359,0.00
1565767574.935426,-0.01
1565767575.095886,-0.00
1565767575.2754931,-0.01
1565767575.4573681,-0.00
1565767575.6299474,0.01
1565767575.7934089,0.01
1565767575.9692373,0.01
1565767576.161172,-0.00
1565767576.3304012,-0.00
1565767576.4963021,-0.00
1565767576.6623716,0.01
1565767576.8356667,-0.00
1565767576.9964724,0.00
1565767577.177982,0.02
1565767577.374415,-0.00
1565767577.5631075,0.00
1565767577.736416,-0.01
1565767577.925425,0.02
1565767578.0847113,-0.00
1565767578.2579134,0.01
1565767578.408375,0.01
1565767578.5662177,0.01
1565767578.7237253,0.01
1565767578.9233868,0.01
1565767579.09476,0.01
1565767579.2769413,0.00
1565767579.4475894,0.01
1565767579.6280832,0.01
1565767579.7965274,0.02
1565767579.946117,0.01
1565767580.1126528,0.00
1565767580.2766736,0.01
1565767580.4804893,0.00
1565767580.6414359,-0.00
1565767580.797679,0.01
1565767580.9613783,0.02
1565767581.1415708,-0.01
1565767581.2987752,0.00
1565767581.4476132,0.01
1565767581.6233933,-0.00
1565767581.8158777,-0.00
1565767581.9818132,0.00
1565767582.1392784,0.01
1565767582.264229,-0.00
1565767582.4342809,-0.01
1565767582.595621,-0.00
1565767582.7651932,0.01
1565767582.9264152,0.02
1565767583.1155155,0.01
1565767583.2955394,-0.00
1565767583.4641864,0.01
1565767583.6187344,0.00
1565767583.7717314,0.01
1565767583.9482424,0.00
1565767584.1083117,0.01
1565767584.281721,0.00
1565767584.4761996,-0.00
1565767584.6695936,0.01
1565767584.8400857,-0.00
1565767584.988085,0.01
1565767585.156951,0.01
1565767585.3321383,0.00
1565767585.4977324,-0.00
1565767585.6422672,0.00
1565767585.828661,0.01
1565767586.0130537,0.01
1565767586.177749,0.01
1565767586.3400626,0.00
1565767586.4912472,0.01
1565767586.6589603,0.00
1565767586.807748,0.00
1565767586.9849834,0.01
1565767587.1377976,0.01
1565767587.331234,0.01
1565767587.484992,0.01
1565767587.6534085,0.00
1565767587.8178387,0.00
1565767587.9769542,0.01
1565767588.144727,0.01
1565767588.306153,0.01
1565767588.4838054,0.00
1565767588.6501675,-0.01
1565767588.8259578,0.00
1565767588.9764683,0.01
1565767589.1317704,0.00
1565767589.2964325,0.01
1565767589.4679818,0.00
1565767589.6402676,-0.01
1565767589.7885027,-0.00
1565767589.9345212,-0.00
1565767590.1320698,0.00
1565767590.2884984,0.01
1565767590.4773595,0.00
1565767590.6498494,-0.00
1565767590.796391,0.02
1565767590.9728339,0.01
1565767591.1573255,0.00
1565767591.311427,-0.01
1565767591.5240555,-0.00
1565767591.686187,-0.00
1565767591.8578832,-0.00
1565767592.012089,0.01
1565767592.1640878,0.01
1565767592.316104,0.00
1565767592.477625,-0.01
1565767592.634531,0.01
1565767592.7977085,0.01
1565767592.9776127,-0.00
1565767593.1467378,0.01
1565767593.3080018,0.01
1565767593.4748635,0.01
1565767593.636339,0.00
1565767593.7777429,0.00
1565767593.923595,0.01
1565767594.1073365,0.01
1565767594.2972333,0.01
1565767594.4593606,0.00
1565767594.6129675,0.00
1565767594.7815084,0.00
1565767594.9468505,0.00
1565767595.1170588,0.01
1565767595.2861698,0.01
1565767595.457484,-0.01
1565767595.6424205,0.01
1565767595.820414,-0.00
1565767595.9806247,-0.00
1565767596.1569934,-0.00
1565767596.3278618,-0.00
1565767596.5078766,0.00
1565767596.6908743,0.00
1565767596.8502538,0.01
1565767597.017316,0.00
1565767597.188746,0.01
1565767597.3599992,0.00
1565767597.5387216,-0.00
1565767597.696908,0.00
1565767597.8474917,0.01
1565767598.0245523,0.00
1565767598.1787705,-0.01
1565767598.334492,-0.00
1565767598.5313027,0.00
1565767598.6836185,0.00
1565767598.8518205,0.00
1565767599.0256615,-0.01
1565767599.1803515,0.00
1565767599.3365798,-0.00
1565767599.5130515,0.00
1565767599.6730762,0.00
1565767599.8677588,0.01
1565767600.029234,0.00
1565767600.1908152,0.01
1565767600.3642337,0.00
1565767600.5276923,0.01
1565767600.7000253,0.01
1565767600.8599732,0.01
1565767601.0216377,-0.01
1565767601.2205713,0.05
1565767601.3795304,0.06
1565767601.5415049,0.06
1565767601.707913,0.07
1565767601.8889778,0.07
1565767602.0531626,0.06
1565767602.2207875,0.05
1565767602.3901358,0.16
1565767602.538728,0.05
1565767602.7291265,0.30
1565767602.8984427,0.10
1565767603.0859458,0.18
1565767603.2399218,0.17
1565767603.4184055,0.11
1565767603.5843406,0.02
1565767603.7607865,0.02
1565767603.9278958,0.04
1565767604.13045,-0.00
1565767604.2841597,0.04
1565767604.463818,0.04
1565767604.6275845,0.04
1565767604.7956166,0.05
1565767604.9370933,0.06
1565767605.1165738,0.15
1565767605.2761443,0.16
1565767605.472957,0.11
1565767605.6422663,0.07
1565767605.8156207,0.04
1565767605.990609,0.03
1565767606.1756124,0.01
1565767606.3437884,-0.16
1565767606.5051384,0.01
1565767606.6751204,0.00
1565767606.8430774,0.01
1565767607.0615609,0.03
1565767607.2440424,0.03
1565767607.3977435,0.05
1565767607.5728118,0.07
1565767607.748677,0.02
1565767607.893889,0.04
1565767608.0657432,0.03
1565767608.252717,0.04
1565767608.4404626,-0.00
1565767608.609611,-0.00
1565767608.7552946,-0.02
1565767608.920705,0.01
1565767609.1004424,-0.01
1565767609.2598965,0.02
1565767609.4049585,0.02
1565767609.567701,0.02
1565767609.7562068,-0.01
1565767609.916467,-0.01
1565767610.0742476,-0.00
1565767610.2283418,-0.01
1565767610.388774,-0.12
1565767610.5574896,-0.01
1565767610.7144473,-0.00
1565767610.8683949,0.03
1565767611.0208445,0.04
1565767611.205502,0.02
1565767611.3647926,0.03
1565767611.5299187,0.02
1565767611.6843698,0.04
1565767611.837135,0.02
1565767611.9805267,0.04
1565767612.1557462,0.04
1565767612.2954357,0.05
1565767612.5012803,0.08
1565767612.6715717,0.04
1565767612.8878515,0.02
1565767613.071859,0.07
1565767613.2472413,0.04
1565767613.4431632,0.05
1565767613.6170971,0.02
1565767613.7926548,0.02
1565767614.0125353,0.01
1565767614.1823726,-0.01
1565767614.339456,0.01
1565767614.5137148,0.04
1565767614.6824622,0.05
1565767614.8554025,0.05
1565767615.0452645,0.02
1565767615.2094436,-0.01
1565767615.3875308,-0.02
1565767615.5765865,0.00
1565767615.7560105,0.04
1565767615.9293392,0.04
1565767616.1094651,0.03
1565767616.2862003,0.00
